r,delta,rule,seed,cycles,mean_N,median_N,integer_fraction,band1,band2,band3,event_R1,event_R2,interval_R,next2_given2,event_Omega,Q2,phase_drift2,residual_variance
0,2,raw,105,635,1.7543886770869244,2.0829785571902493,0.27244094488188975,0.16850393700787403,0.09291338582677165,0.011023622047244094,0.6360907979588614,0.1898368970513005,0.35610866613181663,0.15254237288135594,1.329997943903581,0.006105169900132269,0.3224152241936138,0.5446158008738994
0,2,raw,106,659,1.686977562031814,2.0124143596864474,0.2716236722306525,0.15933232169954475,0.10166919575113809,0.010622154779969651,0.6535273407783305,0.20532825473589406,0.34575498167194435,0.1044776119402985,1.3831442609841482,0.004884852558115141,0.4294243298734357,0.4856183737068861
0,2,raw,107,604,1.841145844743449,2.1131628178309216,0.26655629139072845,0.14403973509933773,0.11920529801324503,0.0033112582781456954,0.6416606247619868,0.21252518263914533,0.34634042812915117,0.1527777777777778,1.2673267248192754,0.00997247310242345,0.20107320496635506,0.609115078987605
0,2,raw,108,650,1.7105924632415757,2.052500113817618,0.2676923076923077,0.14615384615384616,0.11076923076923077,0.010769230769230769,0.6279983188911001,0.14934929402758926,0.313429480804077,0.2112676056338028,1.3640498151802112,0.00923901398949088,0.3936534710638786,0.48911246943283654
0,2,raw,201,668,1.6675563081737266,1.9897140522299053,0.26497005988023953,0.15119760479041916,0.1062874251497006,0.0074850299401197605,0.6272565692084207,0.17714066734827433,0.34233764551043755,0.15492957746478872,1.3992530998181119,0.008026754479533296,0.46504376607918463,0.4700380177739126
0,2,raw,202,659,1.6834543301036724,2.0026095835406923,0.2867981790591806,0.18664643399089528,0.08649468892261002,0.013657056145675266,0.6539139701433292,0.23255372913052796,0.3619880990184189,0.10526315789473684,1.386038986391534,0.005653646501081489,0.4347902329911224,0.5355321599375933
0,2,raw,203,653,1.6996664740587788,2.025195255486613,0.2787136294027565,0.1776416539050536,0.09341500765696784,0.007656967840735069,0.6482560210912972,0.2027155155094634,0.3389355453258083,0.11475409836065574,1.3728183552161075,0.007995172490366334,0.40517122809686335,0.5219077591227016
0,2,raw,204,681,1.6343086209452804,1.9532109302181748,0.32158590308370044,0.18355359765051396,0.13509544787077826,0.002936857562408223,0.6878195407505392,0.23598853889280866,0.4020145902033059,0.18478260869565216,1.4277189163841886,0.02199179641792138,0.5232854114630494,0.41509672809141523
0,2,raw,205,685,1.6231788079723461,1.4486915208568318,0.2686131386861314,0.15766423357664233,0.10364963503649635,0.0072992700729927005,0.6463175155928017,0.19107866871719345,0.3180614557804693,0.15492957746478872,1.437508499909571,0.006839074675354541,0.5394972139539944,0.43350005308979606
0,2,raw,206,634,1.7563060074448131,2.0759191857528227,0.2618296529968454,0.15930599369085174,0.09936908517350158,0.0031545741324921135,0.639172012176113,0.2074848129476368,0.3394894681452322,0.07936507936507936,1.328546007041231,0.005432947013807583,0.32333028017214405,0.5224031153744957
0,2,raw,207,636,1.7500080549183687,2.0611362822205814,0.2610062893081761,0.139937106918239,0.11163522012578617,0.009433962264150943,0.6525173015593293,0.20317270397858617,0.32715426273621934,0.15492957746478872,1.3333271962809192,0.01335283530804976,0.3306308093248793,0.49585320540611494
0,2,raw,208,672,1.6561679671231362,1.9837084791247555,0.29910714285714285,0.1875,0.1056547619047619,0.005952380952380952,0.6488257644079152,0.218383152136605,0.36885923746617116,0.15492957746478872,1.4088748120074286,0.009074819605870773,0.48559574574877606,0.49005078743316294
0,2,hysteresis,101,610,1.8245440949083616,2.0678231833432887,0.35737704918032787,0.16721311475409836,0.18524590163934426,0.004918032786885246,0.7012230791808869,0.30282297224004545,0.4329418782871902,0.3008849557522124,1.2788582856642479,0.005550609943922559,0.5442915183622636,0.42181993615365687
0,2,hysteresis,102,562,1.9785878759047044,2.14174721904189,0.29537366548042704,0.10142348754448399,0.1708185053380783,0.023131672597864767,0.6515150644094123,0.1996908205950985,0.34869745149063147,0.17708333333333334,1.179292242588125,0.015216498802963193,0.318067429856594,0.5058727304826769
0,2,hysteresis,103,588,1.891091944862713,2.1120571323059023,0.3163265306122449,0.14625850340136054,0.15306122448979592,0.015306122448979591,0.6867688158885277,0.27485695934738813,0.4154476455390346,0.25555555555555554,1.233855043205065,0.0025808378416517907,0.47322695010016025,0.4649416899296568
0,2,hysteresis,104,557,1.998173837247576,2.16345085349266,0.23877917414721722,0.09515260323159784,0.13285457809694792,0.010771992818671455,0.6220565791548786,0.2186970965324588,0.3452734252591206,0.14864864864864866,1.1677329018317193,0.0031170110709593368,0.30225460074794164,0.6031095390506006
0,2,hysteresis,105,562,1.9783576525710251,2.152883365137699,0.2900355871886121,0.11743772241992882,0.15480427046263345,0.017793594306049824,0.6545452936600465,0.22000871960435786,0.3657592104445611,0.20689655172413793,1.179429477931349,0.006105169900132269,0.3224152241936138,0.5446158008738994
0,2,hysteresis,106,590,1.8842681582694332,2.116874291114755,0.29322033898305083,0.13389830508474576,0.13898305084745763,0.020338983050847456,0.6745053450354869,0.2491571277735536,0.37808745380057934,0.12195121951219512,1.238323389955459,0.004884852558115141,0.4294243298734357,0.4856183737068861
0,2,hysteresis,107,552,2.014587119972904,2.160330128775535,0.2572463768115942,0.08514492753623189,0.16485507246376813,0.007246376811594203,0.6387769907248873,0.21700499035843493,0.3493052823121363,0.18681318681318682,1.1582191259937749,0.00997247310242345,0.20107320496635506,0.609115078987605
0,2,hysteresis,108,576,1.9303560783108058,2.1325162189523974,0.2934027777777778,0.109375,0.16493055555555555,0.019097222222222224,0.65166805083848,0.19195189388677963,0.35356692802297746,0.24210526315789474,1.208757990067387,0.00923901398949088,0.3936534710638786,0.48911246943283654
0,2,hysteresis,201,600,1.8565460231000819,2.1041725595071195,0.2816666666666667,0.12333333333333334,0.14666666666666667,0.011666666666666667,0.6529084803741326,0.21754151269407782,0.35728773332571057,0.20454545454545456,1.2568141615132742,0.008026754479533296,0.46504376607918463,0.4700380177739126
0,2,hysteresis,202,579,1.9160559646603115,2.125895015201463,0.307426597582038,0.1381692573402418,0.14162348877374784,0.027633851468048358,0.6701321617170775,0.28539870818812296,0.39680913222543307,0.21951219512195122,1.2177793218826982,0.005653646501081489,0.4347902329911224,0.5355321599375933
0,2,hysteresis,203,584,1.9004832321239422,2.130583328296117,0.3082191780821918,0.1386986301369863,0.14897260273972604,0.02054794520547945,0.6676153916009208,0.25551730136022094,0.38437802540368665,0.16091954022988506,1.227757916456672,0.007995172490366334,0.40517122809686335,0.5219077591227016
0,2,hysteresis,204,617,1.802111769676154,2.064320786810135,0.34035656401944897,0.16045380875202594,0.1685575364667747,0.011345218800648298,0.7150427431888097,0.28990097644999085,0.43383289375222467,0.20192307692307693,1.2947772566585267,0.02199179641792138,0.5232854114630494,0.41509672809141523
0,2,hysteresis,205,599,1.8562228438414978,2.1001505343444484,0.3038397328881469,0.1318864774624374,0.14357262103505844,0.02671118530884808,0.6780797335908676,0.2709087365734436,0.3933116258840779,0.20930232558139536,1.2570329802128952,0.006839074675354541,0.5394972139539944,0.43350005308979606
0,2,hysteresis,206,568,1.9603838181690347,2.133315837608433,0.2711267605633803,0.10915492957746478,0.15492957746478872,0.007042253521126761,0.6416619888911504,0.2287569846520777,0.35830750188666605,0.22727272727272727,1.1902431104091786,0.005432947013807583,0.32333028017214405,0.5224031153744957
0,2,hysteresis,207,569,1.9506487130782035,2.1286691598980325,0.2759226713532513,0.10017574692442882,0.1616871704745167,0.014059753954305799,0.6672589753257429,0.2390965377550138,0.36818482500281113,0.18478260869565216,1.1961832582614211,0.01335283530804976,0.3306308093248793,0.49585320540611494
0,2,hysteresis,208,607,1.8335170904559266,2.1012321339127906,0.3163097199341021,0.171334431630972,0.13179571663920922,0.013179571663920923,0.667507872649793,0.27191191657564673,0.41111594236909943,0.2,1.2725997185840912,0.009074819605870773,0.48559574574877606,0.49005078743316294
0,3,raw,101,837,1.3297428599787364,1.08530170567304,0.35842293906810035,0.2855436081242533,0.07287933094384708,0.0,0.7687698029858534,0.36071149636527106,0.4581628647711222,0.21311475409836064,1.754725220611935,0.0020389286299726302,1.1768504332152054,0.42181994083600305
0,3,raw,102,777,1.432341185751551,1.1343814689137228,0.323037323037323,0.22393822393822393,0.09652509652509653,0.002574002574002574,0.7434901530150151,0.2857595284819152,0.4279959758418118,0.12,1.6290345879491213,0.005326709809616496,0.921326065680435,0.505872718615006
0,3,raw,103,815,1.3643760609018154,1.0899898240449228,0.37668711656441717,0.29938650306748466,0.07730061349693251,0.0,0.7661338783226423,0.34656401628490185,0.47013920206948995,0.06349206349206349,1.7101834312389383,0.001951213779744653,1.0848938647755682,0.4649416697829422
0,3,raw,104,765,1.454894769649467,1.1390970556603721,0.31895424836601305,0.23137254901960785,0.08627450980392157,0.00130718954248366,0.7188763793665205,0.27842949227536967,0.4181072899576763,0.13846153846153847,1.603781511906536,0.004207243745520675,0.871715805958162,0.6031095582665178
0,3,raw,105,770,1.4467831636196153,1.1330245216314245,0.3194805194805195,0.24805194805194805,0.06623376623376623,0.005194805194805195,0.7460373642598245,0.31255190176497344,0.4365070554723853,0.0784313725490196,1.6127733526395995,0.003306428342768495,0.8879352439543737,0.5446157810677035
0,3,raw,106,807,1.3776754271135276,1.09966235209775,0.3333333333333333,0.26022304832713755,0.07311028500619579,0.0,0.7630272846041661,0.32682284544822526,0.45045837168060393,0.05172413793103448,1.6936742046870044,0.00019744263747205955,1.0543381012439026,0.4856183977424137
0,3,raw,107,739,1.5058113108293385,1.168115340777361,0.33288227334235454,0.23410013531799728,0.09878213802435724,0.0,0.7295770319489833,0.3084751507415042,0.448431083882961,0.1506849315068493,1.5495522689680354,0.005184616233053567,0.7665511869687833,0.6091150751674995
0,3,raw,108,798,1.3933775786152691,1.1308051144558058,0.3082706766917293,0.22932330827067668,0.07894736842105263,0.0,0.7394706714213765,0.2846821881107738,0.41853090446904107,0.14285714285714285,1.6745879718060246,0.004338811548974061,1.0136190565725065,0.4891125046733788
0,3,raw,201,808,1.3786574729418326,1.1103426331053052,0.3415841584158416,0.2623762376237624,0.07425742574257425,0.0049504950495049506,0.7555083892538167,0.3200541054891215,0.46477251699533684,0.08333333333333333,1.6924677660176,0.0032449459032572498,1.0514282488390627,0.47003799669373336
0,3,raw,202,789,1.4059759030593206,1.111992197239171,0.33460076045627374,0.26996197718631176,0.060836501901140684,0.0038022813688212928,0.7518920582784616,0.34430189335497335,0.46495624048766643,0.0625,1.659582734139424,0.0021410448488134457,0.9794506807516115,0.5355321931565705
0,3,raw,203,800,1.387398620783568,1.1082386210666044,0.32625,0.265,0.05875,0.0025,0.7502696416255269,0.32057406607078626,0.43092400178432744,0.1276595744680851,1.6818045645854292,0.003895205398885703,1.0169453825460155,0.5219078442346845
0,3,raw,204,825,1.3490704370542053,1.078086253696385,0.37696969696969695,0.296969696969697,0.07878787878787878,0.0012121212121212121,0.777570131054968,0.37536474701117195,0.4970286887936893,0.12307692307692308,1.7295859943594483,0.009582708669771059,1.126549473279117,0.41509674396864393
0,3,raw,205,832,1.3372392074698012,1.0843033650242957,0.3389423076923077,0.2704326923076923,0.0673076923076923,0.001201923076923077,0.7561270464536723,0.3410526401961558,0.4505093772406718,0.125,1.744888513812161,0.002047403763460463,1.1471028306589508,0.43350003481615607
0,3,raw,206,775,1.4368909147917155,1.1356117687924496,0.32903225806451614,0.24258064516129033,0.08516129032258064,0.0012903225806451613,0.7338667755264261,0.2925206404830159,0.4232648150293667,0.12121212121212122,1.6238764608457152,0.005782840285899966,0.9138276699320484,0.5224030788081424
0,3,raw,207,773,1.439871425009889,1.1253719929371315,0.3428201811125485,0.2574385510996119,0.08020698576972833,0.00517464424320828,0.7585376798500229,0.3381322893501831,0.4708378760307956,0.04838709677419355,1.6205150632233072,0.007687748493754424,0.904573005578241,0.49585324707436695
0,3,raw,208,795,1.3999545292949598,1.1082094030966254,0.3534591194968553,0.2779874213836478,0.0729559748427673,0.0025157232704402514,0.7555221365450692,0.3488529219333193,0.4594745430097199,0.08620689655172414,1.6667208002165887,0.004688672753700414,0.9967070255245165,0.4900507892631723
0,3,hysteresis,101,755,1.474165263314175,1.1341321990334903,0.4304635761589404,0.28211920529801326,0.1456953642384106,0.0026490066225165563,0.7998619385825266,0.4259833789137985,0.5475294623073215,0.3,1.5828166565854374,0.0020389286299726302,1.1768504332152054,0.42181994083600305
0,3,hysteresis,102,689,1.615281714555813,1.346456325944785,0.36284470246734396,0.20899854862119013,0.14513788098693758,0.008708272859216255,0.7694362707941786,0.34223015574121224,0.4886541012993996,0.21,1.44453646215823,0.005326709809616496,0.921326065680435,0.505872718615006
0,3,hysteresis,103,743,1.4965901610161232,1.1408987460981241,0.4104979811574697,0.28667563930013457,0.12113055181695828,0.0026917900403768506,0.7924922223177419,0.405354767599439,0.5346908658584114,0.12222222222222222,1.559099741608014,0.001951213779744653,1.0848938647755682,0.4649416697829422
0,3,hysteresis,104,684,1.6271849397395353,1.4746795438079614,0.36403508771929827,0.22660818713450293,0.13450292397660818,0.0029239766081871343,0.7552133529802618,0.34514693258579954,0.48117534697467423,0.24175824175824176,1.4339693518223147,0.004207243745520675,0.871715805958162,0.6031095582665178
0,3,hysteresis,105,684,1.628688649103953,1.3207128598993532,0.3611111111111111,0.2309941520467836,0.11988304093567251,0.01023391812865497,0.7770720085829995,0.38357975290094004,0.5230067189893676,0.13414634146341464,1.4326454197473846,0.003306428342768495,0.8879352439543737,0.5446157810677035
0,3,hysteresis,106,721,1.5420028705695104,1.1704530412634095,0.37725381414701803,0.2552011095700416,0.11650485436893204,0.005547850208044383,0.7935467280613389,0.39559513803972024,0.5340053042957377,0.10714285714285714,1.5131835211639781,0.00019744263747205955,1.0543381012439026,0.4856183977424137
0,3,hysteresis,107,654,1.7003699763150095,2.034515103491054,0.3577981651376147,0.20030581039755352,0.1559633027522936,0.0015290519877675841,0.7590518760271459,0.3655590503904223,0.4991419690206481,0.21782178217821782,1.3722503724689745,0.005184616233053567,0.7665511869687833,0.6091150751674995
0,3,hysteresis,108,724,1.5357946239433493,1.1938145501950417,0.3425414364640884,0.21961325966850828,0.12016574585635359,0.0027624309392265192,0.7753701030750296,0.34756191268873693,0.48858815636235714,0.1839080459770115,1.519300365397947,0.004338811548974061,1.0136190565725065,0.4891125046733788
0,3,hysteresis,201,734,1.5176501881975488,1.1668339745589922,0.3814713896457766,0.25340599455040874,0.1226158038147139,0.005449591280653951,0.785909145730005,0.3805802022696441,0.534833404032577,0.17777777777777778,1.5374645300209389,0.0032449459032572498,1.0514282488390627,0.47003799669373336
0,3,hysteresis,202,714,1.5536624474983252,1.1707953552068147,0.3907563025210084,0.26750700280112044,0.11204481792717087,0.011204481792717087,0.7835067486871272,0.41121477914186444,0.5362611090729613,0.1375,1.5018277213885283,0.0021410448488134457,0.9794506807516115,0.5355321931565705
0,3,hysteresis,203,709,1.5654709402353375,1.1991496373310246,0.35684062059238364,0.2397743300423131,0.11424541607898449,0.0028208744710860366,0.7791820347923071,0.38210679337942766,0.5171198610327395,0.2345679012345679,1.4904992953638367,0.003895205398885703,1.0169453825460155,0.5219078442346845
0,3,hysteresis,204,747,1.4899372296783393,1.1412621482040906,0.4190093708165997,0.285140562248996,0.13253012048192772,0.0013386880856760374,0.8145758447859597,0.446443374543805,0.580302578406348,0.1717171717171717,1.5660615003472822,0.009582708669771059,1.126549473279117,0.41509674396864393
0,3,hysteresis,205,759,1.4649675412801066,1.1395854942379224,0.37681159420289856,0.2621870882740448,0.11198945981554677,0.002635046113306983,0.7886481409662902,0.4015863964218854,0.5130495562655717,0.16470588235294117,1.5927542881219319,0.002047403763460463,1.1471028306589508,0.43350003481615607
0,3,hysteresis,206,699,1.5931193976589124,1.246727275782659,0.37339055793991416,0.23605150214592274,0.13447782546494993,0.002861230329041488,0.7712371824020493,0.36250070682170654,0.5116163978638615,0.1702127659574468,1.4646318014595547,0.005782840285899966,0.9138276699320484,0.5224030788081424
0,3,hysteresis,207,701,1.5877612147398632,1.2268347018121657,0.37089871611982883,0.23109843081312412,0.1326676176890157,0.007132667617689016,0.7849264530413013,0.38858383028213395,0.5251024716188604,0.11827956989247312,1.469574462250373,0.007687748493754424,0.904573005578241,0.49585324707436695
0,3,hysteresis,208,726,1.5330080589386954,1.1653864011619077,0.4049586776859504,0.2741046831955923,0.12534435261707988,0.005509641873278237,0.7780377518359817,0.40525653960112473,0.5367316215057002,0.17582417582417584,1.5220620137826963,0.004688672753700414,0.9967070255245165,0.4900507892631723
0,4,raw,101,960,1.1593779306577345,1.0281870436889704,0.409375,0.36354166666666665,0.04583333333333333,0.0,0.8173745753947459,0.4537081799203982,0.5454930426443781,0.13636363636363635,2.012573528986872,0.002266287715723542,1.6879148189808313,0.42181994584219795
0,4,raw,102,921,1.2084140863245245,1.0444557250863216,0.33767643865363733,0.2899022801302932,0.04668838219326819,0.0010857763300760044,0.796183049904669,0.38510418896843013,0.4818945715983659,0.13953488372093023,1.9309054402289612,0.0015144862376674517,1.5245536315208525,0.5058727070711936
0,4,raw,103,935,1.1892718234791442,1.032372014979246,0.39786096256684494,0.3508021390374332,0.047058823529411764,0.0,0.8126895581300134,0.4371845713652302,0.5336696346949249,0.06818181818181818,1.9619848778619042,0.00417889281166776,1.5834080754729207,0.46494164996015713
0,4,raw,104,887,1.2557133297781942,1.0562298173821654,0.37993235625704624,0.3201803833145434,0.05975197294250282,0.0,0.7862847438028343,0.37418647870809013,0.49209184733199984,0.09433962264150944,1.8581735799089483,0.004250235858531038,1.3784466613545487,0.6031095778063905
0,4,raw,105,899,1.2360003184903552,1.0478306897376097,0.3793103448275862,0.3181312569521691,0.060066740823136816,0.0011123470522803114,0.7966970781454249,0.4020505467807603,0.5206436688939985,0.05555555555555555,1.8878096537897784,0.0026098585166273057,1.4366859198996376,0.54461576158535
0,4,raw,106,919,1.20982296105247,1.0436030447421467,0.381936887921654,0.33623503808487487,0.04570184983677911,0.0,0.8197877870620418,0.4475170241848034,0.5421495080888992,0.047619047619047616,1.9286568435628633,0.0008237171590500396,1.5239069368907656,0.4856184221018378
0,4,raw,107,843,1.320123709729202,1.0751436146561153,0.3760379596678529,0.30723606168446027,0.06761565836298933,0.0011862396204033216,0.7902518048322132,0.40149894780838774,0.5130081347160274,0.12280701754385964,1.7675111174330564,0.003994787548160073,1.2021815474555533,0.6091150716713799
0,4,raw,108,928,1.1982046028071895,1.0406005225396144,0.3545258620689655,0.3017241379310345,0.052801724137931036,0.0,0.8055460384886649,0.40817611092838785,0.5169103326816482,0.08163265306122448,1.9473580120346146,0.0018057403432195644,1.5581759263807076,0.4891125402378544
0,4,raw,201,932,1.19427438738203,1.0402089272913528,0.3798283261802575,0.3272532188841202,0.05257510729613734,0.0,0.8042152815863189,0.4196711448572948,0.5198706704116486,0.14285714285714285,1.9537665363888739,0.002903756335605243,1.5708175202384358,0.47003797593752367
0,4,raw,202,904,1.229181137483333,1.0397642653728663,0.4059734513274336,0.3639380530973451,0.0420353982300885,0.0,0.8077809342995637,0.4340706893858595,0.5396586210640494,0.10526315789473684,1.8982827365140655,0.0005811666697183055,1.4612555487054806,0.5355322266993983
0,4,raw,203,902,1.2325418181813055,1.0391181023084837,0.3869179600886918,0.34035476718403546,0.04656319290465632,0.0,0.8147869560762387,0.43895352492783113,0.5312291154620241,0.16666666666666666,1.893106829248452,0.002954379665282761,1.4527353595003594,0.5219079296706374
0,4,raw,204,955,1.1654337142794253,1.0268060653370374,0.41465968586387436,0.3643979057591623,0.050261780104712044,0.0,0.8219805472229373,0.45627560127506855,0.5428466269584128,0.125,2.0021158687484917,0.006909276002820533,1.6711391136098244,0.4150967601697362
0,4,raw,205,954,1.1663949534173503,1.0301272848309928,0.3721174004192872,0.33647798742138363,0.03563941299790356,0.0,0.8127629369577019,0.4443836093793456,0.5332943925562326,0.11764705882352941,2.0004659026490472,0.0029174806304039804,1.6667754074059569,0.4335000168664167
0,4,raw,206,899,1.2387736777382148,1.0456785500284471,0.37486095661846497,0.3192436040044494,0.05561735261401557,0.0,0.7966416429348883,0.391041413272982,0.5012707967184369,0.1,1.8835832366034724,0.005240635691591324,1.4331467912996159,0.5224030425657462
0,4,raw,207,929,1.1980814402400684,1.0372129252696591,0.37244348762109797,0.3207750269106566,0.05166846071044134,0.0,0.795620260393517,0.3920863461213171,0.49198550824398196,0.0625,1.9475582001051501,0.005753424134662952,1.5622557609435286,0.49585328906647336
0,4,raw,208,923,1.2058216350380535,1.0308326919469752,0.4008667388949079,0.35861321776814736,0.04225352112676056,0.0,0.8040006855359639,0.4329549840017123,0.5224910292224664,0.05128205128205128,1.9350567824732203,0.004567966523038981,1.5371070044495068,0.49005079141703445
0,4,hysteresis,101,891,1.2491614067692765,1.0425624179214938,0.4556677890011223,0.37485970819304154,0.07968574635241302,0.001122334455667789,0.8453584995564297,0.5173260818003803,0.6120805816330586,0.15492957746478872,1.8679198065909401,0.002266287715723542,1.6879148189808313,0.42181994584219795
0,4,hysteresis,102,843,1.3202246423545514,1.075028670447433,0.3926453143534994,0.2977461447212337,0.09015421115065243,0.004744958481613286,0.8237375706783712,0.4479899270292353,0.5644011184695273,0.15789473684210525,1.767375989264945,0.0015144862376674517,1.5245536315208525,0.5058727070711936
0,4,hysteresis,103,865,1.2855134739341043,1.0540064585703275,0.45433526011560693,0.3630057803468208,0.08786127167630058,0.003468208092485549,0.8394656256773373,0.499128862225475,0.6058567321314786,0.15789473684210525,1.815098309465826,0.00417889281166776,1.5834080754729207,0.46494164996015713
0,4,hysteresis,104,812,1.370688468127439,1.086434465359459,0.4211822660098522,0.32019704433497537,0.10098522167487685,0.0,0.814897504758687,0.4380136847576056,0.5602380444261585,0.1728395061728395,1.7023075538973553,0.004250235858531038,1.3784466613545487,0.6031095778063905
0,4,hysteresis,105,822,1.3517813702224202,1.0755716462674458,0.40632603406326034,0.3150851581508516,0.09002433090024331,0.0012165450121654502,0.8270338312162946,0.4678973148255565,0.5887131202253344,0.10810810810810811,1.7261173920080064,0.0026098585166273057,1.4366859198996376,0.54461576158535
0,4,hysteresis,106,856,1.2988636696346025,1.0598833677119495,0.411214953271028,0.33060747663551404,0.08060747663551401,0.0,0.8391288123007311,0.48984225172878687,0.5866139295092876,0.13043478260869565,1.7964420653860838,0.0008237171590500396,1.5239069368907656,0.4856184221018378
0,4,hysteresis,107,769,1.4471577208084747,1.1066270871537462,0.42912873862158646,0.31209362808842656,0.11443433029908973,0.002600780234070221,0.8237568153109044,0.473762024023967,0.592055733778071,0.18181818181818182,1.6123559303748758,0.003994787548160073,1.2021815474555533,0.6091150716713799
0,4,hysteresis,108,848,1.3112427728833393,1.0654929915722668,0.39740566037735847,0.3089622641509434,0.08726415094339622,0.0011792452830188679,0.838270105231423,0.4807711833187513,0.5928950485057345,0.16216216216216217,1.7794823213419753,0.0018057403432195644,1.5581759263807076,0.4891125402378544
0,4,hysteresis,201,866,1.28529298965364,1.0599371085350877,0.43187066974595845,0.3394919168591224,0.09122401847575058,0.0011547344110854503,0.8354713356364746,0.4848382420858221,0.6087905057860594,0.12658227848101267,1.8154096786617646,0.002903756335605243,1.5708175202384358,0.47003797593752367
0,4,hysteresis,202,830,1.3387707810661844,1.0667842849568367,0.4566265060240964,0.36987951807228914,0.0855421686746988,0.0012048192771084338,0.8381859478038692,0.5015047545667315,0.6194831659916835,0.08571428571428572,1.7428923355162327,0.0005811666697183055,1.4612555487054806,0.5355322266993983
0,4,hysteresis,203,832,1.3350468462923213,1.0618430023030014,0.42427884615384615,0.33653846153846156,0.08413461538461539,0.003605769230769231,0.8422693403487143,0.49790980476284963,0.5993614718646255,0.22857142857142856,1.747753900781417,0.002954379665282761,1.4527353595003594,0.5219079296706374
0,4,hysteresis,204,870,1.2792979277435075,1.0446933771598497,0.4735632183908046,0.3724137931034483,0.09885057471264368,0.0022988505747126436,0.856043316696136,0.5371201961210569,0.6406337311416163,0.18604651162790697,1.8239170741478405,0.006909276002820533,1.6711391136098244,0.4150967601697362
0,4,hysteresis,205,882,1.2606917181367507,1.048119193811115,0.41156462585034015,0.3435374149659864,0.06802721088435375,0.0,0.8446453876098678,0.5112204538821292,0.6037586348737075,0.15,1.8508357751266118,0.0029174806304039804,1.6667754074059569,0.4335000168664167
0,4,hysteresis,206,811,1.3731905502918067,1.0852010351135972,0.44266337854500615,0.3279901356350185,0.11344019728729964,0.0012330456226880395,0.831322627724432,0.4718268308550681,0.600939444170702,0.15217391304347827,1.69920578963895,0.005240635691591324,1.4331467912996159,0.5224030425657462
0,4,hysteresis,207,846,1.3156237091997915,1.063263117144553,0.4243498817966903,0.32860520094562645,0.0933806146572104,0.002364066193853428,0.8279786274748181,0.4702501125609706,0.5823711002048999,0.1518987341772152,1.7735567678029676,0.005753424134662952,1.5622557609435286,0.49585328906647336
0,4,hysteresis,208,851,1.3078417968744103,1.0610084266033037,0.4406580493537015,0.36310223266745006,0.07755581668625147,0.0,0.8345782058692897,0.49708633303006394,0.6016647467164574,0.09090909090909091,1.78410977452298,0.004567966523038981,1.5371070044495068,0.49005079141703445
0.5,0,raw,101,483,2.302460607387184,2.2988759301577315,0.12629399585921325,0.0,0.10973084886128365,0.010351966873706004,0.01296601589172797,0.032127839361984246,0.39529612847974727,0.17307692307692307,1.01340857943328,0.02111010252043201,-0.31082783399638414,0.8690408126936673
0.5,0,raw,102,475,2.3407457606720334,2.324081940882738,0.0968421052631579,0.0,0.09052631578947369,0.00631578947368421,0.037334428329400635,0.015057372161158992,0.40437169928831657,0.023255813953488372,0.9968333052383389,0.0249989554518512,-0.34008667649258784,0.9786597313447246
0.5,0,raw,103,477,2.3312090043067513,2.3073125673739354,0.11740041928721175,0.0041928721174004195,0.0859538784067086,0.016771488469601678,0.007718789163905431,0.019102156709911288,0.40543131921938413,0.21951219512195122,1.0009112563578202,0.006823418009658773,-0.3393408539625413,0.7464936084498471
0.5,0,raw,104,483,2.3039868584704557,2.3184492017907266,0.10766045548654245,0.002070393374741201,0.09523809523809523,0.008281573498964804,0.05072677562977647,0.020697567030541524,0.4861900988576965,0.15217391304347827,1.0127372579209761,0.04151682687749968,-0.30815958764958573,1.260012092993612
0.5,0,raw,105,476,2.335566325092809,2.3265705781353088,0.11764705882352941,0.004201680672268907,0.09873949579831932,0.012605042016806723,0.026744313267080624,0.030600239938531188,0.4288996770822594,0.0851063829787234,0.999043918498274,0.021286670971158987,-0.33551349756139026,1.1287366242655774
0.5,0,raw,106,477,2.3305778102421586,2.337368714714882,0.10272536687631027,0.0020964360587002098,0.0859538784067086,0.014675052410901468,0.02780259559582061,0.035458527920724035,0.39782157784158306,0.07317073170731707,1.0011823347322133,0.03807600673990219,-0.3302367308459768,0.9143622431771705
0.5,0,raw,107,475,2.340918059702555,2.3182738898727484,0.09052631578947369,0.0,0.0863157894736842,0.004210526315789474,0.02968611695072779,0.03621543142122154,0.4871566110363465,0.04878048780487805,0.9967599351298159,0.01884216477907276,-0.33934207706306996,1.2558195078090402
0.5,0,raw,108,476,2.335768713716455,2.3237205057959516,0.10714285714285714,0.0,0.09453781512605042,0.008403361344537815,0.02509204824102837,0.07731916886064215,0.3739533961494709,0.06666666666666667,0.9989573537958529,0.021511572215418502,-0.33964817417695836,0.8830098458629962
0.5,0,raw,201,475,2.3395529444374055,2.3255960677632768,0.14105263157894737,0.002105263157894737,0.11578947368421053,0.018947368421052633,0.018317896838603773,0.03915734774442045,0.33327671656313607,0.07272727272727272,0.9973415386393114,0.022801770567479233,-0.3387867676753533,0.9090774855678204
0.5,0,raw,202,473,2.345272286797355,2.3152352270533725,0.10782241014799154,0.0021141649048625794,0.08456659619450317,0.021141649048625793,0.03440099651443836,0.04132915008262488,0.39301369460560037,0.075,0.9949093529432672,0.017460100228458418,-0.3446028623255195,1.058504679078102
