r,delta,omega,seed,rule,cycles,mean_N,median_N,integer_fraction,band1,band2,band3,event_R1,event_R2,interval_R,next2_given2,event_Omega,Q1,Q2,Q3,phase_drift2
0.0,1.0,2.1,101,raw,556,1.802761797990594,2.003085492892744,0.48741007194244607,0.09892086330935251,0.38848920863309355,0.0,0.5251209718470494,0.1426774155667112,0.5612898990891052,0.4537037037037037,1.164879354743769,0.4075267671779929,0.021789783705595752,0.03305452635984366,0.2270685596696027
0.0,1.0,2.125,101,raw,563,1.8016947259090725,2.0167054050095867,0.4280639431616341,0.08880994671403197,0.33747779751332146,0.0017761989342806395,0.5337944853960932,0.1587603726549103,0.5542045054510117,0.4052631578947368,1.1794450910255059,0.4042077717355618,0.026854362403077505,0.031046808357894237,0.23100878806243275
0.0,1.0,2.15,101,raw,558,1.8393361425030819,2.0416961749468228,0.3727598566308244,0.06810035842293907,0.30286738351254483,0.0017921146953405018,0.4948634528072384,0.14281887253946682,0.5185515160516545,0.3609467455621302,1.168899990772838,0.3904480179473234,0.00549295875539483,0.03353747289029972,0.18787773171051958
0.0,1.0,2.175,101,raw,556,1.8675416847149766,2.054591352887919,0.3669064748201439,0.08273381294964029,0.2787769784172662,0.0035971223021582736,0.48485331041428237,0.16305407715774056,0.4846486579535215,0.33548387096774196,1.1646326386186916,0.3867428133141861,0.007739975643853013,0.02186299429523224,0.14584300603966316
0.0,1.0,2.2,101,raw,556,1.8867887899094453,2.0828133556416337,0.3183453237410072,0.07194244604316546,0.24100719424460432,0.00539568345323741,0.4650763255797524,0.13634666489957295,0.4412733183515056,0.2835820895522388,1.1660022636161556,0.380182227621092,0.028499635062712865,0.03179693560368439,0.1332684387522982
0.0,1.0,2.225,101,raw,557,1.9036167480068449,2.0955874496645763,0.29443447037701975,0.07001795332136446,0.21364452423698385,0.010771992818671455,0.46157419943397215,0.07129108866483425,0.408220106205269,0.29411764705882354,1.168827707746139,0.37584277183949427,0.02263403501001487,0.024906605005396255,0.11231722351919782
0.0,1.0,2.25,101,raw,545,1.9675225853320546,2.121469815859778,0.28073394495412846,0.07155963302752294,0.2018348623853211,0.007339449541284404,0.46397289553499543,0.11363267417947474,0.38202638454027904,0.2636363636363636,1.1435701001725844,0.3666612214565002,0.015694237933562144,0.02040772483352944,0.03686424018616119
0.0,1.0,2.275,101,raw,555,1.955194519096083,2.1294122623075338,0.26846846846846845,0.08828828828828829,0.17117117117117117,0.009009009009009009,0.4840914443303301,0.13807072482271907,0.3835725964475811,0.22105263157894736,1.163567091550445,0.3632633213464908,0.02483229991369492,0.030405680219365724,0.053451505320736725
0.0,1.0,2.3,101,raw,554,1.9806584797484337,2.169822306396907,0.22021660649819494,0.05956678700361011,0.15342960288808663,0.007220216606498195,0.43124545259952946,0.1052046768983691,0.3266338772570011,0.2235294117647059,1.1612299765541234,0.35447999776889877,0.012900734993430769,0.01776799623440302,0.023815181410506092
0.0,1.0,2.325,101,raw,556,1.9953643169121587,2.1653451324311535,0.21402877697841727,0.05755395683453238,0.1474820143884892,0.008992805755395683,0.4462831858078062,0.0785137259961812,0.27449120811769595,0.14634146341463414,1.1652007507069966,0.3494870439975143,0.005378767708269329,0.03699231019478429,0.0067867889639030565
0.0,1.0,2.3333333333333335,101,raw,542,2.051771022640425,2.1811212896265744,0.24538745387453875,0.07749077490774908,0.15682656826568267,0.01107011070110701,0.46458809692384784,0.09974598688615843,0.27594343721233194,0.2,1.1372289147209838,0.34685020117100623,0.009796822007254716,0.01722540973086159,-0.059001822070926746
0.0,1.0,2.35,101,raw,548,2.04431107860708,2.2005785307731816,0.1989051094890511,0.06569343065693431,0.12043795620437957,0.012773722627737226,0.45221181212912653,0.12899142222007043,0.25408760362981103,0.18461538461538463,1.1495315094614689,0.34554608068704346,0.009868130102681635,0.035765335564435216,-0.0519787531625755
0.0,1.0,2.375,101,raw,544,2.0814178835568553,2.2325645992746117,0.17647058823529413,0.05514705882352941,0.10661764705882353,0.014705882352941176,0.4255393545661921,0.07409243029332566,0.23494051361807328,0.20689655172413793,1.1410490986756843,0.3386213696407266,0.017239670462362206,0.02437925990173777,-0.09390323637453113
0.0,1.0,2.4,101,raw,537,2.130914824524147,2.269837770848848,0.1750465549348231,0.06517690875232775,0.08752327746741155,0.0223463687150838,0.4260484532508224,0.15442491275965503,0.19229625597022143,0.14893617021276595,1.1262768330198007,0.32928205410361366,0.007600931755679345,0.009119430695888407,-0.14836718090909962
0.0,1.0,2.414213562373095,101,raw,551,2.0889401434923713,2.2551760586287624,0.1724137931034483,0.0544464609800363,0.09618874773139746,0.021778584392014518,0.4131156856422651,0.05183739282813037,0.18459059903066344,0.11320754716981132,1.1557121777251687,0.3284546408699084,0.015506267674929266,0.02186705242483266,-0.10797247787420883
0.0,1.0,2.425,101,raw,544,2.12815626350384,2.269770773881631,0.17279411764705882,0.05514705882352941,0.09375,0.02389705882352941,0.43027223906915607,0.07511434320831493,0.1553388402353262,0.1568627450980392,1.1394839944729576,0.32457410145891025,0.009446767872948052,0.02642351696414674,-0.1444408318663215
0.0,1.0,2.45,101,raw,544,2.150211230378511,2.307298809602435,0.15625,0.04779411764705882,0.08455882352941177,0.02389705882352941,0.41294514290831985,0.08328072376829329,0.12373139415483045,0.17391304347826086,1.1394229391912887,0.3209321846246958,0.013668453289692005,0.013113894452870497,-0.17119681186734814
0.0,1.0,2.475,101,raw,551,2.1407942758732617,2.3297108720558684,0.15970961887477314,0.06896551724137931,0.06715063520871144,0.023593466424682397,0.4131711562279962,0.06078681225683629,0.11378662269823202,0.10810810810810811,1.1561129567157549,0.31391941907079285,0.006233734680803658,0.02145753667953459,-0.16700322376591137
0.0,1.0,2.5,101,raw,551,2.1625516628192663,2.351060631981001,0.17604355716878403,0.06533575317604355,0.08348457350272233,0.02722323049001815,0.41660460656175996,0.07169444965529372,0.07791930432232652,0.15217391304347827,1.1560417459533938,0.31547625549565717,0.01960774727827094,0.02828106106100421,-0.19211195156899086
0.0,1.0,2.525,101,raw,541,2.224683111467278,2.3784920111622867,0.15711645101663585,0.059149722735674676,0.07208872458410351,0.025878003696857672,0.3968094593695765,0.061859079271696635,0.1107155315533792,0.10526315789473684,1.1349931084497915,0.3073395782649072,0.019623188124590834,0.028099932800140573,-0.25493903290582764
0.0,1.0,2.55,101,raw,540,2.2510079596590606,2.429961719056484,0.15555555555555556,0.05185185185185185,0.06481481481481481,0.03888888888888889,0.39259487097717327,0.060575901333313385,0.11678671163826654,0.058823529411764705,1.1328258476643613,0.3000828957497236,0.012749039030162657,0.009846439887027382,-0.28850166507805053
