delta,drive_phase_cycles,density,ci_low,ci_high,seeds
2.5,0.03125,0.13075552696734905,0.08885443665796075,0.17265661727673734,16
2.5,0.05208333333333333,0.12858196706513875,0.07862294321547153,0.17854099091480596,16
2.5,0.07291666666666666,0.1310576193230089,0.10414471521295121,0.1579705234330666,16
2.5,0.09375,0.1635017106159911,0.12703411477519053,0.1999693064567917,16
2.5,0.11458333333333333,0.16986699089889254,0.1475729604954075,0.19216102130237758,16
2.5,0.13541666666666666,0.1989669791721544,0.14731430086586828,0.2506196574784405,16
2.5,0.15625,0.23645103643496052,0.16976936465438724,0.3031327082155338,16
2.5,0.17708333333333331,0.26695654124152246,0.2202650421370491,0.31364804034599586,16
2.5,0.19791666666666666,0.31055139369249213,0.26068548442880446,0.3604173029561798,16
2.5,0.21875,0.38092131525182227,0.32971977284696796,0.4321228576566766,16
2.5,0.23958333333333331,0.452185785277283,0.4071855721215775,0.49718599843298844,16
2.5,0.26041666666666663,0.48568081552274783,0.40644377311246205,0.5649178579330336,16
2.5,0.28125,0.5943388073344134,0.5032421706088821,0.6854354440599446,16
2.5,0.3020833333333333,0.7811624095572236,0.6793614890949877,0.8829633300194595,16
2.5,0.32291666666666663,0.9718826142455235,0.8544286282805068,1.0893366002105402,16
2.5,0.34375,1.166073353678491,1.0364485210533472,1.295698186303635,16
2.5,0.3645833333333333,1.4654346282631507,1.350630304944763,1.5802389515815385,16
2.5,0.38541666666666663,1.8334106877837149,1.7012899346919494,1.9655314408754803,16
2.5,0.40625,2.064298699547555,1.9412377656156543,2.1873596334794554,16
2.5,0.4270833333333333,2.341861471240891,2.2300796297180634,2.4536433127637185,16
2.5,0.44791666666666663,2.5788771094616534,2.4458064784965554,2.7119477404267514,16
2.5,0.46875,2.6775031439542163,2.562770531724502,2.7922357561839304,16
2.5,0.4895833333333333,2.80369661604224,2.659475159176039,2.9479180729084407,16
2.5,0.5104166666666666,2.8692902951753876,2.7289451763768606,3.0096354139739145,16
2.5,0.53125,2.808591367629269,2.647174285101787,2.970008450156751,16
2.5,0.5520833333333333,2.6748468492450503,2.5042809391143055,2.845412759375795,16
2.5,0.5729166666666666,2.5007238501872124,2.2918445745966225,2.7096031257778024,16
2.5,0.59375,2.2183443717284694,2.0948877187544195,2.3418010247025194,16
2.5,0.6145833333333333,1.9778959297197367,1.85391488033865,2.1018769791008234,16
2.5,0.6354166666666666,1.8486265827951807,1.6798151641528687,2.0174380014374926,16
2.5,0.65625,1.713357482184903,1.5589538039231345,1.8677611604466713,16
2.5,0.6770833333333333,1.4310798600636683,1.3188743970838985,1.543285323043438,16
2.5,0.6979166666666666,1.1763667911469622,1.1069729141507447,1.2457606681431797,16
2.5,0.71875,0.9579221446738777,0.8912458448280052,1.0245984445197502,16
2.5,0.7395833333333333,0.7144056518204004,0.6656080639542434,0.7632032396865573,16
2.5,0.7604166666666666,0.552799380573618,0.48700309996300944,0.6185956611842265,16
2.5,0.78125,0.4345479071678695,0.39118585233125314,0.4779099620044859,16
2.5,0.8020833333333333,0.3596877157666999,0.28789643852450886,0.4314789930088909,16
2.5,0.8229166666666666,0.3280879741781231,0.2566147368948125,0.39956121146143364,16
2.5,0.84375,0.26255840584185053,0.21188349317798072,0.31323331850572034,16
2.5,0.8645833333333333,0.1473492234097682,0.11221092969509497,0.18248751712444142,16
2.5,0.8854166666666666,0.1335072121520578,0.09015690705468926,0.17685751724942633,16
2.5,0.90625,0.12769519969490165,0.08923528662512874,0.16615511276467454,16
2.5,0.9270833333333333,0.09859577196724435,0.06956249244439379,0.12762905149009493,16
2.5,0.9479166666666666,0.08331053528685854,0.05036074485547355,0.11626032571824353,16
2.5,0.96875,0.061190473934334744,0.0284645038748821,0.09391644399378739,16
2.5,0.9895833333333333,0.07623361936393211,0.04861829067198907,0.10384894805587515,16
3,0.010416666666666666,0.08250674862086209,0.04532685207559371,0.11968664516613046,16
3,0.03125,0.09510097178820531,0.06241752057800473,0.1277844229984059,16
3,0.05208333333333333,0.09310721953071704,0.05580161348728346,0.13041282557415063,16
3,0.07291666666666666,0.07681087684437603,0.048651281937686655,0.1049704717510654,16
3,0.09375,0.11179665761096755,0.07311841621507945,0.15047489900685565,16
3,0.11458333333333333,0.12904978065283212,0.10961592161455182,0.14848363969111242,16
3,0.13541666666666666,0.14470522727800625,0.11715623271217651,0.172254221843836,16
3,0.15625,0.1785486824911142,0.12966342246715395,0.22743394251507443,16
3,0.17708333333333331,0.18540566183703638,0.13365672279329746,0.2371546008807753,16
3,0.19791666666666666,0.22704588538829273,0.170000305731827,0.28409146504475846,16
3,0.21875,0.2808461547705007,0.22828145083450774,0.3334108587064936,16
3,0.23958333333333331,0.36027018914650094,0.31333373250018975,0.4072066457928121,16
3,0.26041666666666663,0.4049063014478367,0.3547549201308607,0.4550576827648127,16
3,0.28125,0.46384115592427505,0.3997393824483779,0.5279429294001722,16
3,0.3020833333333333,0.6426569931862341,0.5620040580711182,0.7233099283013501,16
3,0.32291666666666663,0.9190448439495179,0.8026381037952628,1.035451584103773,16
3,0.34375,1.1898709471417312,1.0713622272612064,1.308379667022256,16
3,0.3645833333333333,1.4425119292856925,1.3451590936671134,1.5398647649042716,16
3,0.38541666666666663,1.8511450010500061,1.7550123816139962,1.947277620486016,16
3,0.40625,2.1627797046129387,2.0301234959466887,2.2954359132791886,16
3,0.4270833333333333,2.46619025348127,2.3516198172780007,2.580760689684539,16
3,0.44791666666666663,2.760142214323767,2.645582236095087,2.8747021925524465,16
