delta,elapsed_drive_periods,phase_change_turns,ci_low,ci_high,seeds
0,216.503774252675,-33.12355236641444,-35.16326418450065,-31.083840548328226,8
0,216.87513578655606,-33.15187002347188,-35.18704566839309,-31.116694378550665,8
0,217.24649732043713,-33.187657692023095,-35.22769257901449,-31.147622805031702,8
0,217.61785885431826,-33.2481098213125,-35.30420394139123,-31.192015701233764,8
0,217.98922038819933,-33.24502193616668,-35.350648510103206,-31.13939536223015,8
0,218.3605819220804,-33.323837345329196,-35.492024552077496,-31.1556501385809,8
0,218.73194345596153,-33.33076995876606,-35.50388050747269,-31.157659410059438,8
0,219.1033049898426,-33.38823738177417,-35.56304068392603,-31.213434079622303,8
0,219.47466652372367,-33.44504246798341,-35.6269286484716,-31.263156287495228,8
0,219.8460280576048,-33.496258355608845,-35.70846813267468,-31.284048578543008,8
0,220.21738959148587,-33.5453010788432,-35.7388355222575,-31.351766635428906,8
0,220.58875112536694,-33.62894252801103,-35.856434017000346,-31.401451039021715,8
0,220.96011265924807,-33.68852193500076,-35.9408196582136,-31.436224211787916,8
0,221.33147419312914,-33.71660718383362,-36.01569388123869,-31.417520486428543,8
0,221.7028357270102,-33.76583815507077,-36.09229235458905,-31.43938395555249,8
0,222.07419726089134,-33.839711705033125,-36.16153607924483,-31.51788733082142,8
0,222.4455587947724,-33.88520250804834,-36.17632269401799,-31.594082322078684,8
0,222.81692032865348,-33.91103713218579,-36.15695879052086,-31.66511547385072,8
0,223.18828186253458,-34.0088020461271,-36.23914483279589,-31.778459259458312,8
0,223.55964339641568,-34.056268506212724,-36.296914466973874,-31.81562254545157,8
0,223.93100493029675,-34.122739412443195,-36.34313946397898,-31.90233936090741,8
0,224.30236646417785,-34.14374943563391,-36.36731864764235,-31.920180223625465,8
0,224.67372799805895,-34.19395273783515,-36.44168630606008,-31.946219169610217,8
0,225.04508953194002,-34.192000847370416,-36.40163656907591,-31.98236512566492,8
0,225.41645106582112,-34.19746228574874,-36.41596096309019,-31.97896360840729,8
0,225.7878125997022,-34.22213386033422,-36.44583609102231,-31.99843162964613,8
0,226.1591741335833,-34.208109006198505,-36.45758956614631,-31.958628446250696,8
0,226.5305356674644,-34.27301923685704,-36.485927174090406,-32.06011129962367,8
0,226.90189720134546,-34.30467411512576,-36.49781522084196,-32.11153300940957,8
0,227.27325873522656,-34.4101840068031,-36.56661501677333,-32.253752996832866,8
0,227.64462026910766,-34.45170730712122,-36.68715291055941,-32.216261703683024,8
0,228.01598180298873,-34.539396050683166,-36.78958139026217,-32.28921071110416,8
0,228.3873433368698,-34.59121362693683,-36.81383315904011,-32.36859409483355,8
0,228.75870487075093,-34.66900798653003,-36.872752525678834,-32.46526344738123,8
0,229.130066404632,-34.746662708158354,-37.0141055881238,-32.47921982819291,8
0,229.50142793851307,-34.788295684643444,-37.04460358839867,-32.531987780888215,8
0,229.8727894723942,-34.780577607536216,-37.035217196733456,-32.52593801833898,8
0,230.24415100627527,-34.82883044294051,-37.03403733577935,-32.62362355010166,8
0,230.61551254015635,-34.8863820600745,-37.04718345458912,-32.72558066555989,8
0,230.98687407403747,-35.049034518213716,-37.10910350707279,-32.988965529354644,8
0,231.35823560791854,-35.12789657471625,-37.11027852188481,-33.1455146275477,8
0,231.72959714179962,-35.1645487866123,-37.141875405311595,-33.187222167913006,8
0,232.10095867568074,-35.24319925736269,-37.2673888435002,-33.21900967122518,8
0,232.47232020956181,-35.285397048138,-37.33889177232531,-33.23190232395069,8
0,232.8436817434429,-35.317193222480356,-37.417920368585605,-33.216466076375106,8
0,233.21504327732399,-35.360877455991194,-37.45710130155554,-33.26465361042685,8
0,233.58640481120509,-35.368282446749134,-37.53938161836368,-33.19718327513459,8
0,233.95776634508616,-35.44869333895129,-37.637736338466894,-33.25965033943568,8
0,234.32912787896726,-35.451914912098744,-37.678414631411826,-33.22541519278566,8
0,234.70048941284836,-35.41539154033596,-37.64749657475443,-33.18328650591749,8
0,235.07185094672943,-35.65252240319097,-37.716132492171475,-33.58891231421047,8
0,235.44321248061053,-35.66581893460661,-37.80153442927313,-33.53010343994009,8
0,235.8145740144916,-35.76567928414336,-37.95627856108992,-33.5750800071968,8
0,236.1859355483727,-35.82827645205149,-37.997585771537175,-33.658967132565806,8
0,236.5572970822538,-35.95341378184652,-38.12278597523398,-33.78404158845906,8
0,236.92865861613487,-36.10417379024874,-38.191830288731204,-34.01651729176627,8
0,237.30002015001597,-36.18199393534126,-38.29134130109222,-34.072646569590304,8
0,237.67138168389707,-36.23909697046126,-38.267281860880125,-34.2109120800424,8
0,238.04274321777814,-36.277863373861514,-38.24405358350225,-34.31167316422078,8
0,238.4141047516592,-36.335432857447984,-38.306239998498405,-34.36462571639756,8
0,238.78546628554034,-36.351064647317095,-38.33943093376141,-34.36269836087278,8
0,239.1568278194214,-36.415147138745795,-38.42382488354411,-34.40646939394748,8
0,239.52818935330248,-36.47625167014746,-38.52597823534041,-34.426525104954514,8
0,239.8995508871836,-36.495720636043444,-38.543349212228925,-34.44809205985796,8
0,240.27091242106468,-36.61266503628581,-38.694997041986234,-34.53033303058539,8
0,240.64227395494575,-36.68099944474567,-38.81893917772199,-34.54305971176936,8
0,241.01363548882688,-36.73530802014062,-38.881767740347996,-34.58884829993325,8
0,241.38499702270795,-36.867256506551286,-39.10620580537484,-34.62830720772773,8
0,241.75635855658902,-36.973131230865114,-39.291191137707564,-34.655071324022664,8
0,242.12772009047015,-37.03326434710097,-39.40986323314389,-34.65666546105805,8
0,242.49908162435122,-37.04940659538155,-39.42303954547088,-34.67577364529222,8
0,242.8704431582323,-37.09863326607595,-39.47923816695201,-34.71802836519989,8
0,243.24180469211342,-37.191538201172534,-39.573595934888836,-34.80948046745623,8
0,243.6131662259945,-37.20332794829096,-39.57614418161076,-34.830511714971166,8
0,243.98452775987556,-37.24989959204542,-39.64391254045574,-34.85588664363511,8
0,244.35588929375666,-37.35086767253471,-39.768193455503834,-34.93354188956559,8
0,244.72725082763776,-37.34766542006455,-39.71948612451162,-34.975844715617484,8
0,245.09861236151883,-37.36545971446812,-39.693676424374246,-35.037243004562,8
0,245.46997389539993,-37.384913695535,-39.63897537742937,-35.13085201364063,8
0,245.84133542928103,-37.36975177232173,-39.53626181290153,-35.203241731741926,8
0,246.2126969631621,-37.378614462431116,-39.55774150748058,-35.199487417381654,8
0,246.5840584970432,-37.401664268156225,-39.596546754536654,-35.206781781775796,8
0,246.95542003092427,-37.437060093153086,-39.637190680838415,-35.23692950546776,8
0,247.32678156480537,-37.461517305887796,-39.65686327487043,-35.26617133690516,8
0,247.69814309868647,-37.55452046724504,-39.737631283754055,-35.37140965073603,8
0,248.06950463256754,-37.621223935381956,-39.82432600199836,-35.41812186876555,8
0,248.44086616644861,-37.64809081981783,-39.87051991698622,-35.425661722649444,8
0,248.81222770032974,-37.75749709575645,-40.019311070829055,-35.49568312068384,8
0,249.1835892342108,-37.840029594549776,-40.08656707216576,-35.593492116933795,8
0,249.55495076809189,-37.92208530294188,-40.1181356244898,-35.72603498139396,8
0,249.926312301973,-37.968998517070546,-40.160450678283226,-35.777546355857865,8
0,250.29767383585408,-38.07894780865895,-40.23121045336157,-35.926685163956336,8
0,250.66903536973516,-38.164197973675755,-40.28511741240505,-36.04327853494646,8
0,251.04039690361628,-38.18635980938847,-40.33138886439141,-36.041330754385534,8
0,251.41175843749735,-38.17345138806773,-40.31730601979156,-36.029596756343906,8
0,251.78311997137843,-38.207666632413115,-40.32562384397774,-36.08970942084849,8
0,252.15448150525955,-38.26561260169611,-40.36583618240529,-36.165389020986936,8
0,252.52584303914063,-38.308967519276216,-40.391622374704156,-36.226312663848276,8
0,252.8972045730217,-38.36456724908206,-40.46263029303101,-36.2665042051331,8
0,253.26856610690282,-38.415351474811274,-40.51174112209869,-36.31896182752386,8
0,253.6399276407839,-38.46530760338976,-40.533752231393684,-36.39686297538584,8
0,254.01128917466497,-38.58439968754348,-40.69634958831627,-36.472449786770696,8
0,254.38265070854607,-38.586494488582765,-40.65327785995472,-36.51971111721081,8
0,254.75401224242717,-38.564723090589226,-40.69311436389027,-36.436331817288185,8
0,255.12537377630824,-38.61875193032678,-40.750121914205344,-36.48738194644822,8
0,255.49673531018934,-38.66353257800703,-40.76425700088372,-36.56280815513034,8
0,255.86809684407044,-38.720705715782614,-40.84820854752204,-36.59320288404319,8
0,256.2394583779515,-38.764038601274635,-40.90528536002454,-36.62279184252473,8
0,256.6108199118326,-38.86736914125693,-41.049438825099664,-36.685299457414196,8
0,256.9821814457137,-38.858831649147184,-41.04355814223126,-36.674105156063106,8
0,257.35354297959475,-38.87397484039532,-41.02494911804907,-36.72300056274157,8
0,257.7249045134759,-38.915899102188284,-41.082170126221534,-36.749628078155034,8
0,258.09626604735695,-38.972247826264145,-41.15597628463502,-36.78851936789327,8
0,258.46762758123805,-38.99597538613553,-41.180002799829545,-36.81194797244151,8
0,258.83898911511915,-39.05085012385703,-41.17847876590553,-36.92322148180853,8
0,259.21035064900025,-39.08071160054822,-41.2294076152717,-36.93201558582474,8
0,259.5817121828813,-39.129875032926435,-41.31577197411485,-36.94397809173802,8
0,259.9530737167624,-39.21755435646401,-41.37037990867257,-37.064728804255445,8
0,260.3244352506435,-39.2133324662711,-41.45459227912945,-36.972072653412745,8
0,260.6957967845246,-39.15974477630666,-41.408061268327884,-36.911428284285435,8
0,261.0671583184057,-39.12573841808601,-41.32724506036731,-36.92423177580471,8
0,261.4385198522868,-39.09326846641104,-41.37494069569689,-36.81159623712519,8
0,261.80988138616783,-39.08523532482775,-41.48764486150654,-36.68282578814896,8
0,262.18124292004893,-39.14358831931082,-41.57520530672046,-36.71197133190118,8
0,262.55260445393003,-39.226184331732604,-41.626834880138304,-36.825533783326904,8
0,262.92396598781113,-39.27277760068035,-41.56547748964057,-36.98007771172013,8
0,263.29532752169223,-39.30098084545124,-41.66148178931696,-36.940479901585526,8
0,263.6666890555733,-39.32290838501952,-41.67103460411931,-36.97478216591972,8
0,264.0380505894544,-39.3652622869364,-41.788753382167485,-36.941771191705314,8
0,264.40941212333547,-39.42850245764814,-41.837010166106644,-37.01999474918964,8
0,264.78077365721657,-39.36530643916612,-41.66825127842226,-37.06236159990998,8
0,265.1521351910976,-39.44812799939069,-41.78497260481578,-37.11128339396561,8
0,265.52349672497877,-39.54527443778029,-41.88436238231344,-37.206186493247145,8
0,265.8948582588598,-39.586671221248565,-41.9137120696563,-37.25963037284083,8
0,266.2662197927409,-39.740533295861596,-42.05293862638258,-37.428127965340614,8
0,266.637581326622,-39.786807297391384,-42.06760966308667,-37.5060049316961,8
0,267.0089428605031,-39.818571639312154,-42.101784535631104,-37.5353587429932,8
0,267.38030439438415,-39.86302187078888,-42.134044342587835,-37.59199939898992,8
0,267.7516659282653,-39.933494692028034,-42.16062914689978,-37.70636023715629,8
0,268.12302746214635,-40.004819233766334,-42.2596540297302,-37.74998443780247,8
0,268.49438899602745,-40.04979035134242,-42.3221401545463,-37.77744054813855,8
0,268.86575052990855,-40.13845532748075,-42.39689463655917,-37.88001601840233,8
0,269.23711206378965,-40.20296373335607,-42.45569713091391,-37.95023033579823,8
0,269.6084735976707,-40.24538679173487,-42.53645398630108,-37.95431959716866,8
0,269.9798351315518,-40.27725303920462,-42.57418815531929,-37.980317923089956,8
0,270.3511966654329,-40.30111110329566,-42.58049437174201,-38.02172783484931,8
0,270.722558199314,-40.36990344082607,-42.647557014992856,-38.09224986665929,8
0,271.0939197331951,-40.433582780410745,-42.709496444348645,-38.157669116472846,8
0,271.4652812670762,-40.55480883406044,-42.8566030730107,-38.25301459511017,8
0,271.83664280095724,-40.59446161491778,-42.89196700436099,-38.296956225474574,8
0,272.20800433483834,-40.675352892480056,-43.00262147979905,-38.34808430516106,8
0,272.57936586871944,-40.732228585717856,-43.04810150659466,-38.41635566484105,8
0,272.95072740260053,-40.82596791279774,-43.154740177255746,-38.49719564833974,8
0,273.32208893648163,-40.90528797024691,-43.252059915379036,-38.558516025114784,8
0,273.6934504703627,-40.950040438378366,-43.306181704795954,-38.59389917196078,8
0,274.0648120042438,-41.03977535820653,-43.37888460198483,-38.70066611442824,8
0,274.4361735381249,-41.06530236903931,-43.425248646713975,-38.70535609136464,8
0,274.807535072006,-41.12960458748879,-43.4953931467083,-38.76381602826928,8
0,275.178896605887,-41.17120307301153,-43.53444620573841,-38.807959940284654,8
0,275.5502581397682,-41.20665039631317,-43.5860661297874,-38.82723466283895,8
0,275.9216196736492,-41.266314297986554,-43.659128716518595,-38.87349987945451,8
0,276.2929812075303,-41.2971173609577,-43.680147509670185,-38.914087212245214,8
0,276.6643427414114,-41.36200727618896,-43.7590390495636,-38.964975502814326,8
0,277.0357042752925,-41.3923613445795,-43.821853503553676,-38.96286918560532,8
0,277.40706580917356,-41.441235034942785,-43.84870433072474,-39.03376573916083,8
0,277.7784273430547,-41.492224826345954,-43.893266960451875,-39.09118269224003,8
0,278.14978887693576,-41.54766132683131,-43.91907813101045,-39.17624452265217,8
0,278.52115041081686,-41.566895425594744,-43.91345241214923,-39.220338439040255,8
0,278.89251194469796,-41.61921884232003,-43.98409070467363,-39.25434697996643,8
0,279.26387347857906,-41.681305336294,-44.028932408367595,-39.33367826422041,8
0,279.6352350124601,-41.732191688088406,-44.14600298607408,-39.31838039010273,8
0,280.00659654634126,-41.77664715606223,-44.21346777016762,-39.339826541956846,8
0,280.3779580802223,-41.776199672534645,-44.230187078139416,-39.322212266929874,8
0,280.7493196141034,-41.84430668811595,-44.31100969214366,-39.37760368408824,8
0,281.1206811479845,-41.90094099611255,-44.34471314949137,-39.457168842733736,8
0,281.4920426818656,-42.00534859293321,-44.45164538550805,-39.55905180035837,8
0,281.86340421574664,-42.053709157957336,-44.51204252657473,-39.59537578933994,8
0,282.23476574962774,-42.17727186316143,-44.664760123804825,-39.689783602518034,8
0,282.60612728350884,-42.20835121085214,-44.64583351614955,-39.770868905554735,8
0,282.97748881738994,-42.29070829355601,-44.7778770672534,-39.80353951985862,8
0,283.34885035127104,-42.29867702537247,-44.76428586144022,-39.83306818930472,8
0,283.7202118851521,-42.38389261235912,-44.87461674647555,-39.893168478242686,8
0,284.0915734190332,-42.3810116934038,-44.78423959268667,-39.97778379412093,8
0,284.4629349529143,-42.44754170762371,-44.83513789184576,-40.05994552340165,8
0,284.8342964867954,-42.650142485750685,-45.05577178527864,-40.24451318622273,8
0,285.2056580206765,-42.7365224277062,-45.16243725300899,-40.31060760240341,8
0,285.5770195545576,-42.80964008925109,-45.23894246598809,-40.38033771251409,8
0,285.9483810884386,-42.94371139133729,-45.38273628904144,-40.50468649363314,8
0,286.3197426223198,-42.85904901153818,-45.225871443033604,-40.49222658004276,8
0,286.6911041562008,-42.692410296884866,-44.9692494452988,-40.41557114847093,8
0,287.0624656900819,-42.74539035046091,-45.00537496689285,-40.485405734028966,8
0,287.433827223963,-42.822504032693566,-45.07370542621328,-40.57130263917385,8
0,287.8051887578441,-42.92173665213999,-45.17734057724069,-40.66613272703929,8
0,288.17655029172516,-43.016119962384025,-45.2683096958001,-40.76393022896795,8
0,288.54791182560626,-43.03074428212407,-45.28601116189489,-40.775477402353246,8
0,288.91927335948736,-43.07465051012743,-45.342239915827214,-40.80706110442764,8
0,289.29063489336846,-43.1172432103787,-45.365360600662825,-40.86912582009458,8
0,289.66199642724956,-43.19625681028802,-45.45481580527811,-40.93769781529793,8
0,290.03335796113066,-43.25361710252192,-45.51921790817062,-40.98801629687323,8
0,290.4047194950117,-43.33580776957011,-45.6581791176863,-41.01343642145392,8
0,290.7760810288928,-43.39176002834604,-45.690064537257015,-41.09345551943507,8
0,291.1474425627739,-43.45765007471461,-45.75019737941018,-41.16510277001903,8
0,291.518804096655,-43.52689922356179,-45.808791861837875,-41.24500658528571,8
0,291.8901656305361,-43.589445711106364,-45.889136251797744,-41.289755170414985,8
0,292.26152716441715,-43.647145683583176,-45.92501433763611,-41.369277029530245,8
0,292.63288869829825,-43.69079863474312,-45.98998910845296,-41.391608161033275,8
0,293.00425023217934,-43.73005642648962,-46.06650333948458,-41.39360951349465,8
0,293.37561176606044,-43.80334823610866,-46.12957775514823,-41.47711871706909,8
0,293.7469732999415,-43.89887869274929,-46.15866380804449,-41.6390935774541,8
0,294.11833483382264,-44.03260388078186,-46.2159903854824,-41.84921737608133,8
0,294.4896963677037,-44.054713906790795,-46.29799537938321,-41.81143243419838,8
0,294.8610579015848,-44.15554473230533,-46.42326000379302,-41.88782946081764,8
0,295.2324194354659,-44.238843635811676,-46.47597422648473,-42.00171304513862,8
0,295.603780969347,-44.2909853591774,-46.574446033336216,-42.00752468501858,8
0,295.975142503228,-44.28630264739384,-46.53413958471469,-42.03846571007299,8
0,296.3465040371092,-44.30720766098922,-46.54504555668307,-42.06936976529537,8
0,296.7178655709902,-44.361415387617576,-46.584268145622964,-42.13856262961219,8
0,297.0892271048713,-44.44188228145375,-46.67650394979368,-42.207260613113824,8
0,297.4605886387524,-44.48810755086193,-46.739863187344284,-42.23635191437958,8
0,297.8319501726335,-44.5612439817342,-46.802200531622766,-42.320287431845635,8
0,298.20331170651457,-44.683863687836805,-46.94126551816829,-42.42646185750532,8
0,298.5746732403957,-44.726080584873834,-46.992353642473155,-42.45980752727451,8
0,298.94603477427677,-44.733524398775515,-47.010722106593164,-42.456326690957866,8
0,299.31739630815787,-44.78470594622984,-47.073985409010675,-42.49542648344901,8
0,299.68875784203897,-44.848031469107745,-47.12899891998594,-42.56706401822955,8
2,0.0,0.0,0.0,0.0,8
2,0.37136153388108917,0.002587932668275037,-0.08634893527531708,0.09152480061186714,8
2,0.7427230677621783,0.043896616970303504,-0.12645739310698575,0.21425062704759276,8
2,1.1140846016432675,-0.13268542328111652,-0.49683525858940547,0.2314644120271724,8
2,1.4854461355243567,-0.3077217965778494,-0.45263977500359065,-0.16280381815210818,8
2,1.8568076694054458,-0.35769180982011073,-0.4590183469462525,-0.25636527269396897,8
2,2.228169203286535,-0.3531359336115364,-0.47366886179730405,-0.23260300542576873,8
2,2.5995307371676244,-0.3962529934740171,-0.7453842583734638,-0.047121728574570365,8
2,2.9708922710487133,-0.5361576417562894,-0.7563795961642208,-0.3159356873483581,8
2,3.3422538049298023,-0.5934192449036134,-0.7749573368279911,-0.4118811529792358,8
2,3.7136153388108917,-0.6337257140832783,-0.775771986580814,-0.4916794415857425,8
2,4.084976872691981,-0.6445075420359195,-1.0380527826881534,-0.25096230138368575,8
2,4.45633840657307,-0.6714099875648795,-0.9891122134840107,-0.3537077616457482,8
2,4.827699940454159,-0.7227392329230098,-1.0169624172356375,-0.42851604861038195,8
2,5.199061474335249,-0.8775912048707597,-1.0207334381305264,-0.7344489716109929,8
2,5.570423008216337,-0.6747327685937768,-0.831139442645927,-0.5183260945416267,8
2,5.941784542097427,-0.58892679415221,-0.9039078963559224,-0.27394569194849766,8
2,6.313146075978516,-0.6347594415585396,-1.0252251008663313,-0.24429378225074788,8
2,6.684507609859605,-0.6567489142286886,-1.10028317467283,-0.21321465378454718,8
2,7.0558691437406935,-0.7822661213334694,-1.3356389591884863,-0.2288932834784525,8
2,7.427230677621783,-0.7523226733657224,-1.1013118872479433,-0.4033334594835017,8
2,7.798592211502871,-0.739860622914723,-1.1008672560867643,-0.3788539897426818,8
2,8.169953745383962,-0.624919228541785,-1.0446658544899554,-0.2051726025936147,8
2,8.541315279265051,-0.8104250495282875,-1.4779130200331738,-0.14293707902340125,8
2,8.91267681314614,-0.918756078437204,-1.2963812781935982,-0.5411308786808099,8
2,9.284038347027229,-0.9538937901457663,-1.3055394857083698,-0.6022480945831628,8
2,9.655399880908318,-0.8013915632148437,-1.1207671275949043,-0.4820159988347831,8
2,10.026761414789407,-0.7965964485610996,-1.2066501899059472,-0.386542707216252,8
2,10.398122948670498,-1.0000959355780796,-1.444363786120262,-0.5558280850358972,8
2,10.769484482551585,-1.0944052334103838,-1.5857877389265438,-0.6030227278942237,8
2,11.140846016432674,-1.1404563222514188,-1.4418852924757601,-0.8390273520270776,8
2,11.512207550313764,-1.035916040611293,-1.375274331468316,-0.6965577497542702,8
2,11.883569084194853,-1.1512259961873912,-1.5585778205177578,-0.7438741718570245,8
2,12.25493061807594,-1.2047838979198928,-1.7205999095110633,-0.6889678863287223,8
2,12.626292151957031,-1.4786884005842456,-1.719434627523605,-1.2379421736448861,8
2,12.99765368583812,-1.306916126543102,-1.6093688110126396,-1.0044634420735643,8
2,13.36901521971921,-1.3141796339995686,-1.6356739803169742,-0.992685287682163,8
2,13.7403767536003,-1.3352839378254835,-1.8980281157711332,-0.7725397598798337,8
2,14.111738287481387,-1.3847718645641185,-2.021850691373211,-0.7476930377550259,8
2,14.483099821362476,-1.1146665085223613,-1.9103260047638646,-0.3190070122808579,8
2,14.854461355243567,-1.064172390199738,-1.9094709555923175,-0.21887382480715833,8
2,15.225822889124656,-0.856889488333099,-1.7551296600385324,0.041350683372334385,8
2,15.597184423005743,-0.5456300571940935,-1.546949504989503,0.45568939060131597,8
2,15.968545956886834,-0.6975405470486253,-2.159445597819227,0.7643645037219762,8
2,16.339907490767924,-0.6203487646459298,-2.1242695224818613,0.8835719931900015,8
2,16.71126902464901,-0.4790939094834591,-2.0475615785303654,1.0893737595634474,8
2,17.082630558530102,-0.20029971379519168,-1.8951365358616785,1.4945371082712953,8
2,17.45399209241119,-0.2938439986735527,-2.316597937693195,1.7289099403460897,8
2,17.82535362629228,-0.3466501759014174,-2.4150068682901837,1.721706516487349,8
2,18.19671516017337,-0.15272868660527233,-2.3265710837874995,2.0211137105769548,8
2,18.568076694054458,0.13861043750545557,-2.1323801526267667,2.4096010276376782,8
2,18.939438227935547,0.3185608440673496,-2.100712883026136,2.737834571160835,8
2,19.310799761816636,0.7221898455509703,-1.8878842936780758,3.3322639847800164,8
2,19.682161295697725,0.6675262486685294,-2.117344563171265,3.4523970605083236,8
2,20.053522829578814,0.9371803797481192,-1.867474355160251,3.7418351146564897,8
2,20.424884363459903,0.9433441425434712,-1.7813919674516117,3.6680802525385543,8
2,20.796245897340995,0.9222481282237076,-1.7674323477477365,3.6119286041951515,8
2,21.16760743122208,0.5816918729815412,-2.29344101001662,3.456824755979703,8
2,21.53896896510317,0.7754362007358961,-2.125495995235341,3.676368396707133,8
2,21.910330498984262,0.824588277867254,-2.053957695416454,3.7031342511509617,8
2,22.281692032865347,0.7584798839580533,-2.1030755940903547,3.6200353620064614,8
2,22.65305356674644,0.5139062530436043,-2.5946516019869716,3.62246410807418,8
2,23.02441510062753,0.6750566047333832,-2.6181992914114494,3.9683125008782163,8
2,23.395776634508614,0.7676043034713393,-2.5451980787942974,4.080406685736976,8
2,23.767138168389707,0.848819292539061,-2.4846904988320206,4.182329083910143,8
2,24.138499702270796,0.49977518641807916,-2.9084951789289963,3.908045551765155,8
2,24.50986123615188,0.5917310959059884,-2.722082013480727,3.9055442052927036,8
2,24.881222770032974,0.6927193235851185,-2.6385115881831074,4.023950235353344,8
2,25.252584303914063,0.7688754431113751,-2.5865277880797457,4.124278674302496,8
2,25.62394583779515,0.8420350517837529,-2.469625213827897,4.153695317395403,8
2,25.99530737167624,0.4835177307374021,-2.7341898496132275,3.7012253110880318,8
2,26.366668905557333,0.4251819237501657,-2.869905440040685,3.720269287541016,8
2,26.73803043943842,0.40714753311926544,-2.9380239292600763,3.752318995498607,8
2,27.109391973319507,0.6239349167524937,-2.7806208750194297,4.0284907085244175,8
2,27.4807535072006,0.6274746777465545,-2.8080544248729904,4.063003780366099,8
2,27.852115041081685,0.542448276171433,-2.837078723845623,3.921975276188489,8
2,28.223476574962774,0.28160340734613615,-3.1813631767719954,3.7445699914642674,8
2,28.594838108843867,0.5330578480787627,-2.9948587190168285,4.060974415174353,8
2,28.966199642724952,0.6477942176393583,-2.965813903408089,4.261402338686805,8
2,29.337561176606044,0.5718760687669491,-3.068174886163431,4.21192702369733,8
2,29.708922710487133,0.5645491732170818,-3.0632422995017654,4.1923406459359285,8
2,30.08028424436822,0.7152012463306392,-3.153502181248494,4.583904673909772,8
2,30.45164577824931,0.8650620181639931,-3.05427790266603,4.784401938994016,8
2,30.8230073121304,0.8611632397442365,-3.0878179259959553,4.8101444054844285,8
2,31.194368846011486,0.8687796491713206,-3.1628042342261984,4.900363532568839,8
2,31.565730379892578,0.8683318064465131,-3.4284330902054587,5.1650967030984845,8
2,31.937091913773667,1.0291428564600156,-3.3190903201623168,5.3773760330823475,8
2,32.308453447654756,1.0622560151934106,-3.3024904486996975,5.427002479086519,8
2,32.67981498153585,1.2905273898825125,-3.1077128769223274,5.688767656687352,8
2,33.051176515416934,0.8707004750833162,-3.341691922944257,5.083092873110889,8
2,33.42253804929802,0.7843119058244198,-3.535065822944679,5.103689634593518,8
2,33.79389958317911,0.7477675683887675,-3.586673075672846,5.082208212450381,8
2,34.165261117060204,0.8759408819007106,-3.471918163719531,5.223799927520952,8
2,34.53662265094129,0.5843660219030281,-3.595705114744592,4.764437158550648,8
2,34.90798418482238,0.5879624224842116,-3.6517121791246754,4.827637024093098,8
2,35.27934571870347,0.5118379653280862,-3.7554711618169745,4.779147092473147,8
2,35.65070725258456,0.5525170284991949,-3.7695155363402852,4.874549593338675,8
2,36.022068786465645,0.6711661147501635,-3.652947808416031,4.995280037916358,8
2,36.39343032034674,0.5507253516647745,-3.804717949171536,4.906168652501085,8
2,36.76479185422783,0.6009612687492341,-3.8741903297739437,5.076112867272412,8
2,37.136153388108916,0.49368502460985164,-4.137320427263216,5.12469047648292,8
2,37.50751492199001,0.6095226407503996,-4.003990043760818,5.223035325261617,8
2,37.878876455871094,0.5782122285926468,-4.016370494716464,5.172794951901757,8
2,38.25023798975218,0.5977814182590229,-4.042513624476776,5.238076460994822,8
2,38.62159952363327,0.4411847481086103,-4.126116770115661,5.0084862663328815,8
2,38.992961057514364,0.28132481205962717,-4.309504250798345,4.8721538749176,8
2,39.36432259139545,0.22936669922325176,-4.336249264437049,4.794982662883552,8
2,39.73568412527654,0.18877790673833378,-4.314254378703202,4.6918101921798705,8
2,40.10704565915763,0.121965260357285,-4.387828517209502,4.6317590379240725,8
2,40.47840719303872,0.13595947811161502,-4.578066457449125,4.849985413672355,8
2,40.849768726919805,0.15532844137497837,-4.556698080907298,4.867354963657254,8
2,41.22113026080089,0.16111962445083394,-4.521059393092683,4.843298641994352,8
2,41.59249179468199,0.16929327054444998,-4.440805103152526,4.779391644241425,8
2,41.963853328563076,0.2502595262376832,-4.432742312037383,4.93326136451275,8
2,42.33521486244416,0.35286145955247084,-4.470770177303137,5.176493096408079,8
2,42.706576396325254,0.43445575871858755,-4.397403484427539,5.266315001864713,8
2,43.07793793020634,0.42224370097905817,-4.224355775188415,5.0688431771465305,8
2,43.44929946408743,0.4566127156154075,-4.281697140425841,5.194922571656656,8
2,43.820660997968524,0.404937371647631,-4.347584943731746,5.157459687027009,8
2,44.19202253184961,0.34090298291641863,-4.311954797876183,4.99376076370902,8
2,44.563384065730695,0.5818316075174329,-4.211721780229044,5.37538499526391,8
2,44.934745599611794,0.6789202330291375,-4.203517364240918,5.561357830299194,8
2,45.30610713349288,0.6455520564854262,-4.244827915459732,5.535932028430585,8
2,45.677468667373965,0.5312826200316183,-4.360606977332756,5.423172217395992,8
2,46.04883020125506,0.7150471817787033,-4.249489850425497,5.679584213982904,8
2,46.42019173513614,0.653278956278243,-4.182075631062964,5.488633543619449,8
2,46.79155326901723,0.6236283654333877,-4.191130422971275,5.43838715383805,8
2,47.16291480289833,0.6281512078562734,-4.323471598808921,5.579774014521468,8
2,47.53427633677941,0.6555891361236924,-4.499298810896707,5.810477083144092,8
2,47.9056378706605,0.7035340769785144,-4.435111977535115,5.842180131492144,8
2,48.27699940454159,0.8242267592839781,-4.468895825443598,6.117349344011554,8
